Date,Store_ID,Product_Category,Price,Discount,Advertising_Spend,Holiday,Temperature,Competitor_Price,Units_Sold
2023-02-22,S01,Clothing,493.82,5,4566.02,0,17.3,499.81,42
2023-02-23,S06,Clothing,288.24,25,4174.92,0,37.1,272.89,18
2023-02-24,S07,Groceries,186.43,5,722.67,0,30.6,200.93,25
2023-02-25,S06,Sports,44.67,5,4309.36,0,27.2,41.47,48
2023-02-26,S03,Sports,375.52,0,1985.65,0,21.8,346.54,37
2023-02-27,S09,Sports,178.8,10,3950.99,0,30.4,166.67,33
2023-02-28,S05,Clothing,344.93,20,787.23,0,17.4,363.11,13
2023-03-01,S06,Clothing,188.9,0,1601.17,0,23.7,185.46,33
2023-03-02,S03,Groceries,167.43,15,1486.37,0,37.7,180.14,10
2023-03-03,S01,Furniture,97.32,25,4688.4,0,22.1,97.55,21
2023-03-04,S07,Furniture,326.47,0,2371.12,0,21.0,345.52,44
2023-03-05,S09,Groceries,54.82,25,3294.96,0,20.3,53.03,21
2023-03-06,S06,Groceries,444.23,5,2893.73,0,19.0,479.7,31
2023-03-07,S08,Furniture,399.91,25,1125.23,0,10.6,405.51,6
2023-03-08,S06,Electronics,409.03,0,1756.93,0,26.7,398.19,36
2023-03-09,S10,Clothing,207.11,20,436.15,0,23.0,215.67,15
2023-03-10,S02,Groceries,485.23,5,1043.64,0,29.7,480.66,25
2023-03-11,S08,Electronics,305.33,25,1803.26,0,17.2,281.68,6
2023-03-12,S10,Electronics,42.08,15,2681.34,0,25.4,38.65,26
2023-03-13,S02,Sports,356.48,0,3845.11,0,18.6,338.56,48
2023-03-14,S02,Furniture,437.51,15,2756.37,0,15.2,454.28,25
2023-03-15,S07,Electronics,147.46,15,3138.78,0,32.9,161.49,26
2023-03-16,S08,Furniture,59.61,15,2975.03,0,21.7,58.51,30
2023-03-17,S09,Furniture,191.27,25,616.05,0,20.0,206.03,1
2023-03-18,S09,Clothing,64.34,5,323.14,0,22.4,68.75,23
2023-03-19,S10,Electronics,245.31,20,2500.41,0,18.4,249.76,10
2023-03-20,S08,Groceries,83.17,15,4661.24,0,16.9,86.58,40
2023-03-21,S07,Clothing,262.73,20,1700.63,0,25.2,254.89,15
2023-03-22,S02,Electronics,43.44,15,3127.9,0,38.0,40.86,30
2023-03-23,S04,Groceries,247.95,5,4091.78,0,37.5,240.35,36
2023-03-24,S04,Clothing,243.04,20,3403.0,0,17.4,221.16,24
2023-03-25,S02,Electronics,125.62,15,297.6,0,20.8,130.63,16
2023-03-26,S10,Electronics,437.36,10,993.54,0,27.5,412.41,17
2023-03-27,S04,Sports,249.45,5,4299.85,0,23.1,230.35,49
2023-03-28,S01,Electronics,285.88,20,210.94,0,23.3,280.23,7
2023-03-29,S09,Electronics,275.55,0,3068.95,0,21.9,256.56,46
2023-03-30,S09,Groceries,352.4,10,3473.96,0,34.9,383.82,27
2023-03-31,S06,Electronics,58.53,15,3971.43,0,31.2,57.4,25
2023-04-01,S03,Furniture,111.37,25,3075.99,0,19.6,114.12,15
2023-04-02,S04,Clothing,401.19,25,1183.6,0,15.8,396.81,3
2023-04-03,S10,Groceries,345.69,20,2800.74,0,21.3,319.52,13
2023-04-04,S09,Clothing,195.49,25,413.32,0,20.9,206.67,11
2023-04-05,S08,Groceries,178.03,15,925.39,0,21.1,175.27,15
2023-04-06,S04,Clothing,169.07,10,3401.34,0,37.8,180.63,24
2023-04-07,S10,Groceries,176.85,5,4701.16,0,17.1,166.86,40
2023-04-08,S05,Groceries,87.6,5,2181.67,0,29.7,86.77,30
2023-04-09,S02,Furniture,7.02,5,4940.91,0,34.1,7.01,39
2023-04-10,S07,Clothing,476.62,5,4950.87,0,35.3,521.86,52
2023-04-11,S02,Groceries,93.99,0,1769.45,0,21.8,100.08,39
2023-04-12,S03,Clothing,305.51,20,3359.19,0,31.0,314.15,22
2023-04-13,S02,Electronics,370.65,0,3591.62,0,27.6,379.5,47
2023-04-14,S06,Sports,17.5,15,4058.69,0,17.1,19.09,35
2023-04-15,S03,Clothing,393.98,25,3829.13,0,35.1,422.29,23
2023-04-16,S05,Electronics,385.28,20,427.48,0,30.7,355.5,12
2023-04-17,S04,Groceries,460.85,5,4100.82,0,14.1,460.29,33
2023-04-18,S06,Furniture,220.14,20,3279.08,0,24.1,230.18,23
2023-04-19,S04,Sports,475.82,15,3568.59,0,37.3,472.12,26
2023-04-20,S07,Groceries,278.75,10,923.07,0,38.0,299.64,13
2023-04-21,S03,Groceries,200.66,15,1648.66,0,25.2,181.37,12
2023-04-22,S08,Furniture,223.52,5,4961.37,0,34.0,241.67,35
2023-04-23,S09,Clothing,482.33,5,2988.48,0,27.4,439.58,33
2023-04-24,S02,Groceries,37.84,5,4945.84,0,36.3,34.62,44
2023-04-25,S04,Furniture,290.52,5,424.76,0,20.9,278.36,21
2023-04-26,S09,Sports,272.14,20,1852.18,0,23.1,295.82,17
2023-04-27,S02,Sports,355.31,25,437.64,0,23.8,385.6,1
2023-04-28,S01,Clothing,213.45,20,1052.56,0,25.6,196.32,13
2023-04-29,S04,Furniture,175.68,20,1659.75,0,14.5,189.11,13
2023-04-30,S08,Clothing,303.22,20,4079.92,0,25.7,331.24,21
2023-05-01,S06,Electronics,44.86,15,3236.53,0,37.4,47.92,27
2023-05-02,S09,Electronics,461.17,10,4667.01,0,14.7,476.6,39
2023-05-03,S02,Clothing,160.03,20,1187.76,0,23.2,152.59,1
2023-05-04,S06,Clothing,362.87,10,2366.3,0,28.1,350.49,28
2023-05-05,S06,Electronics,355.45,25,1779.98,0,31.0,360.46,4
2023-05-06,S10,Clothing,137.48,10,2580.32,0,17.9,124.51,31
2023-05-07,S06,Electronics,28.74,20,4894.82,0,22.4,27.68,34
2023-05-08,S01,Clothing,70.14,5,4431.78,0,21.2,72.51,39
2023-05-09,S08,Sports,183.91,5,327.66,0,16.3,178.03,20
2023-05-10,S02,Clothing,471.64,0,3828.96,0,21.1,462.6,44
2023-05-11,S03,Sports,44.05,20,1447.48,0,28.7,39.97,8
2023-05-12,S01,Sports,77.83,25,1493.86,0,32.4,72.01,1
2023-05-13,S02,Furniture,145.03,15,2745.28,0,17.1,134.73,24
2023-05-14,S05,Clothing,273.2,25,596.46,0,34.1,262.09,1
2023-05-15,S06,Groceries,100.63,10,3690.94,0,34.3,108.74,36
2023-05-16,S03,Furniture,47.71,20,501.76,0,32.4,50.41,4
2023-05-17,S09,Sports,75.04,0,2786.16,0,16.8,75.43,42
2023-05-18,S02,Furniture,441.79,5,4598.19,0,19.9,449.24,40
2023-05-19,S06,Furniture,237.2,0,1463.26,0,22.5,254.23,32
2023-05-20,S08,Clothing,303.93,15,966.77,0,29.9,279.87,14
2023-05-21,S10,Clothing,178.61,10,3454.44,0,24.2,186.04,22
2023-05-22,S01,Sports,435.3,15,1511.97,0,20.7,427.13,21
2023-05-23,S07,Clothing,193.41,15,2176.15,0,14.3,184.49,24
2023-05-24,S10,Electronics,289.03,25,2309.96,0,13.2,266.93,11
2023-05-25,S09,Furniture,492.65,15,3770.38,0,22.5,505.19,25
2023-05-26,S07,Electronics,447.03,0,132.52,0,15.8,409.54,20
2023-05-27,S07,Sports,23.03,25,1327.09,0,20.0,21.97,9
2023-05-28,S01,Groceries,97.51,5,3321.95,0,11.9,106.1,30
2023-05-29,S02,Furniture,74.6,0,1483.36,0,11.6,74.95,28
2023-05-30,S09,Electronics,159.07,20,4139.85,0,24.7,169.04,26
2023-05-31,S01,Furniture,113.56,15,3253.01,0,27.5,114.04,28
2023-06-01,S08,Groceries,112.97,25,112.7,0,34.2,117.69,6
2023-06-02,S01,Groceries,101.64,25,1091.08,0,24.0,110.45,3
2023-06-03,S04,Clothing,134.17,0,1924.06,0,15.7,127.36,37
2023-06-04,S10,Groceries,262.27,25,3835.35,0,13.3,266.61,17
2023-06-05,S06,Sports,474.32,5,3792.76,0,36.0,432.3,38
2023-06-06,S02,Furniture,282.88,25,1718.42,0,28.4,267.67,13
2023-06-07,S02,Clothing,393.72,20,2749.96,0,36.7,414.15,17
2023-06-08,S07,Electronics,93.0,15,2083.59,0,37.9,101.53,25
2023-06-09,S07,Electronics,208.96,0,531.4,0,27.9,217.2,32
2023-06-10,S04,Furniture,98.91,10,2668.64,0,11.8,89.18,30
2023-06-11,S08,Furniture,410.32,20,3217.63,0,26.6,446.25,18
2023-06-12,S01,Clothing,180.13,15,3006.3,0,28.3,194.01,24
2023-06-13,S06,Furniture,363.8,0,2878.91,0,12.5,352.0,41
2023-06-14,S04,Sports,135.96,0,4158.27,0,26.4,147.46,49
2023-06-15,S05,Electronics,159.77,5,983.3,0,29.2,169.11,27
2023-06-16,S05,Furniture,134.31,0,2810.42,0,25.9,140.72,43
2023-06-17,S04,Furniture,217.91,10,3967.51,0,10.7,208.54,27
2023-06-18,S04,Clothing,354.05,15,3808.16,0,15.3,321.04,27
2023-06-19,S04,Electronics,222.14,10,1122.13,0,10.7,208.98,21
2023-06-20,S10,Sports,273.73,0,4777.66,0,31.5,286.41,48
2023-06-21,S05,Groceries,404.94,25,1777.87,0,21.9,391.46,1
2023-06-22,S10,Sports,350.04,10,1090.74,0,27.4,340.89,18
2023-06-23,S05,Sports,270.46,20,4931.05,0,20.0,289.48,26
2023-06-24,S05,Sports,379.07,20,222.35,0,10.7,350.78,14
2023-06-25,S02,Electronics,178.49,20,461.66,0,26.2,161.02,11
2023-06-26,S05,Electronics,377.9,10,1462.01,0,30.9,391.92,21
2023-06-27,S01,Electronics,169.21,5,1851.1,0,34.5,164.41,41
2023-06-28,S10,Sports,13.15,5,3323.42,0,23.0,12.3,43
2023-06-29,S03,Clothing,148.58,10,1727.28,0,14.2,143.33,26
2023-06-30,S06,Electronics,371.08,15,3612.46,0,11.8,368.37,32
2023-07-01,S05,Electronics,460.8,25,2954.35,0,27.4,502.37,10
2023-07-02,S06,Furniture,214.56,5,1650.43,0,21.6,228.69,30
2023-07-03,S09,Furniture,41.89,0,313.08,0,10.4,38.01,30
2023-07-04,S09,Clothing,398.67,20,1277.06,0,35.8,380.81,16
2023-07-05,S05,Furniture,241.06,15,4880.35,0,25.4,222.43,35
2023-07-06,S09,Furniture,494.9,0,2310.87,0,35.0,485.16,46
2023-07-07,S06,Electronics,416.64,0,4891.7,0,33.6,435.09,46
2023-07-08,S08,Furniture,206.13,0,2990.97,0,14.6,212.15,39
2023-07-09,S02,Sports,395.62,5,1593.24,0,18.9,397.89,29
2023-07-10,S04,Clothing,248.7,5,4500.42,0,24.0,227.77,41
2023-07-11,S05,Sports,160.74,20,202.04,0,24.9,157.98,7
2023-07-12,S08,Sports,227.11,0,1991.35,0,14.9,244.04,32
2023-07-13,S04,Sports,409.78,0,854.29,0,32.6,430.35,33
2023-07-14,S09,Electronics,469.61,0,374.68,0,28.8,430.85,33
2023-07-15,S07,Clothing,499.8,0,2414.72,0,35.0,475.65,35
2023-07-16,S01,Electronics,11.78,15,1919.97,0,11.0,11.31,22
2023-07-17,S09,Clothing,47.15,10,1822.01,0,36.6,49.98,19
2023-07-18,S03,Clothing,68.34,10,3578.88,0,17.7,67.29,27
2023-07-19,S01,Clothing,317.06,10,3568.05,0,17.2,291.01,30
2023-07-20,S06,Electronics,260.41,15,2276.74,0,31.9,242.79,10
2023-07-21,S06,Groceries,32.66,25,1711.42,0,11.2,34.11,15
2023-07-22,S04,Electronics,315.64,0,701.69,0,26.1,294.86,34
2023-07-23,S06,Electronics,222.79,5,3509.05,0,36.5,201.15,42
2023-07-24,S09,Furniture,457.16,20,4348.94,0,26.3,456.72,21
2023-07-25,S08,Clothing,101.55,5,3559.31,0,14.5,93.31,41
2023-07-26,S09,Furniture,465.47,10,988.16,0,25.3,436.58,10
2023-07-27,S08,Groceries,418.12,25,253.82,0,30.0,407.37,1
2023-07-28,S04,Groceries,388.32,0,1218.21,0,17.1,378.86,22
2023-07-29,S04,Clothing,230.25,10,3549.08,0,36.7,237.62,39
2023-07-30,S09,Clothing,38.2,15,3054.21,0,20.3,40.34,23
2023-07-31,S07,Furniture,331.9,10,857.46,0,35.1,302.56,20
2023-08-01,S05,Sports,205.11,10,1259.19,0,21.6,224.71,20
2023-08-02,S02,Electronics,382.83,20,1008.94,0,25.9,411.77,14
2023-08-03,S06,Sports,204.8,25,2899.9,0,13.5,186.02,18
2023-08-04,S03,Sports,412.94,0,4138.12,0,23.2,436.95,44
2023-08-05,S04,Electronics,258.21,10,3741.4,0,23.4,248.07,31
2023-08-06,S06,Sports,422.79,15,1828.38,0,33.3,425.42,16
2023-08-07,S05,Clothing,482.82,25,1167.83,0,16.7,479.55,1
2023-08-08,S09,Furniture,189.31,0,3768.47,0,19.1,188.88,41
2023-08-09,S05,Electronics,69.84,5,4923.55,0,19.1,70.78,34
2023-08-10,S01,Groceries,311.5,25,3178.51,0,33.9,301.89,22
2023-08-11,S01,Clothing,183.43,0,1780.05,0,35.8,182.11,37
2023-08-12,S06,Furniture,471.71,5,4401.31,0,26.3,426.18,41
2023-08-13,S05,Furniture,429.17,15,2804.6,0,27.5,428.73,31
2023-08-14,S03,Furniture,152.54,5,4678.24,0,10.6,144.74,34
2023-08-15,S10,Sports,209.39,15,1164.66,0,22.6,202.82,18
2023-08-16,S10,Electronics,270.9,5,981.2,0,28.0,266.34,21
2023-08-17,S08,Furniture,267.61,10,4281.82,0,36.6,269.51,35
2023-08-18,S03,Electronics,107.96,10,3370.5,0,19.3,110.62,35
2023-08-19,S09,Furniture,6.93,0,1462.21,0,12.0,7.49,38
2023-08-20,S09,Groceries,164.29,25,2270.68,0,30.5,167.09,12
2023-08-21,S06,Furniture,132.78,0,1971.25,0,29.5,130.83,36
2023-08-22,S06,Groceries,442.69,25,1967.08,0,21.8,412.72,2
2023-08-23,S05,Furniture,257.34,5,3646.3,0,27.0,240.7,34
2023-08-24,S08,Groceries,243.9,25,2310.09,0,31.0,239.39,6
2023-08-25,S02,Furniture,16.75,20,758.84,0,17.5,18.2,5
2023-08-26,S04,Clothing,170.28,15,259.91,0,27.7,160.36,23
2023-08-27,S06,Electronics,239.79,5,1285.71,0,12.0,238.43,31
2023-08-28,S10,Sports,116.97,20,938.69,0,21.2,123.3,1
2023-08-29,S01,Furniture,478.32,10,4556.93,0,37.7,476.17,41
2023-08-30,S09,Clothing,421.28,20,2195.11,0,16.0,449.27,15
2023-08-31,S02,Clothing,338.73,20,4241.46,0,21.0,331.87,26
2023-09-01,S02,Sports,320.68,0,3147.95,0,20.3,345.87,43
2023-09-02,S10,Furniture,224.01,5,4089.78,0,24.9,228.32,43
2023-09-03,S07,Groceries,491.06,20,2101.9,0,19.7,500.87,19
2023-09-04,S02,Furniture,88.43,5,3988.29,0,25.6,89.33,47
2023-09-05,S07,Electronics,215.11,20,4828.48,0,27.2,221.43,26
2023-09-06,S04,Groceries,463.91,5,3777.51,0,28.8,431.56,45
2023-09-07,S04,Groceries,288.03,15,3553.48,0,36.1,309.95,22
2023-09-08,S05,Clothing,340.7,15,302.08,0,24.8,370.29,8
2023-09-09,S04,Groceries,307.49,15,4681.12,0,15.1,328.21,38
2023-09-10,S09,Clothing,95.5,25,3640.09,0,11.2,100.22,11
2023-09-11,S04,Sports,66.07,25,707.0,0,35.0,61.87,11
2023-09-12,S10,Clothing,450.55,20,4770.95,0,36.1,459.87,32
2023-09-13,S03,Clothing,213.93,20,695.2,0,36.6,200.77,5
2023-09-14,S01,Electronics,34.94,5,1768.46,0,36.9,35.73,31
2023-09-15,S08,Groceries,324.02,15,954.42,0,16.6,346.63,16
2023-09-16,S09,Groceries,321.23,5,2079.96,0,18.6,333.09,31
2023-09-17,S08,Furniture,256.46,15,705.04,0,14.5,253.52,11
2023-09-18,S03,Electronics,442.33,15,2214.6,0,18.9,429.54,27
2023-09-19,S07,Electronics,384.04,0,2417.81,0,28.6,387.54,35
2023-09-20,S04,Groceries,47.97,0,2920.37,0,24.3,48.66,38
2023-09-21,S09,Groceries,88.04,25,4314.42,0,16.4,84.99,23
2023-09-22,S02,Clothing,315.75,5,3899.06,0,33.3,299.61,40
2023-09-23,S03,Groceries,30.42,10,4518.53,0,23.1,28.76,35
2023-09-24,S02,Groceries,488.33,20,2301.59,0,28.6,525.18,25
2023-09-25,S02,Groceries,55.91,25,710.27,0,29.5,54.33,5
2023-09-26,S02,Groceries,411.69,0,2844.3,0,19.6,388.31,41
2023-09-27,S07,Furniture,317.06,10,599.85,0,17.4,324.16,13
2023-09-28,S01,Furniture,136.7,20,1453.36,0,35.3,139.4,3
2023-09-29,S01,Sports,429.98,5,1929.81,0,31.8,412.01,23
2023-09-30,S03,Groceries,42.31,10,4691.42,0,29.0,42.6,33
2023-10-01,S07,Electronics,79.15,0,3719.43,0,23.8,71.78,37
2023-10-02,S05,Groceries,365.53,10,2004.38,0,15.6,379.85,23
2023-10-03,S04,Electronics,466.03,10,3140.46,0,36.3,503.27,31
2023-10-04,S02,Furniture,157.41,25,2723.07,0,25.4,149.82,11
2023-10-05,S05,Groceries,97.23,0,243.03,0,11.8,90.38,30
2023-10-06,S09,Electronics,5.61,5,905.54,0,33.7,5.81,24
2023-10-07,S02,Sports,63.62,20,756.69,0,13.2,59.15,15
2023-10-08,S09,Clothing,219.32,15,3582.62,0,19.0,233.23,28
2023-10-09,S08,Furniture,156.69,15,2617.52,0,37.3,159.81,19
2023-10-10,S07,Furniture,322.77,15,989.39,0,11.8,292.51,15
2023-10-11,S07,Sports,259.93,20,1774.04,0,22.4,262.33,14
2023-10-12,S07,Sports,255.06,15,4265.15,0,15.1,253.69,22
2023-10-13,S10,Furniture,107.38,15,2370.37,0,18.9,102.99,22
2023-10-14,S08,Sports,92.9,25,2136.58,0,35.4,92.93,11
2023-10-15,S03,Clothing,141.75,15,2714.56,0,30.2,130.48,23
2023-10-16,S04,Furniture,155.69,0,2916.91,0,10.5,142.73,45
2023-10-17,S09,Groceries,435.57,25,282.55,0,19.4,475.99,1
2023-10-18,S05,Electronics,23.79,15,1583.05,0,32.8,24.13,17
2023-10-19,S10,Electronics,272.9,5,386.79,0,23.7,291.48,20
2023-10-20,S07,Electronics,281.18,25,4270.63,0,15.0,256.15,16
2023-10-21,S07,Sports,386.39,20,2199.47,0,37.6,413.27,8
2023-10-22,S05,Electronics,35.17,25,4316.03,0,31.2,37.64,19
2023-10-23,S05,Groceries,407.53,15,4460.77,0,17.2,393.67,33
2023-10-24,S02,Groceries,252.59,0,1483.77,0,16.1,250.9,35
2023-10-25,S09,Furniture,323.07,5,2696.15,0,14.9,317.22,28
2023-10-26,S03,Groceries,191.45,5,4426.28,0,31.0,182.28,43
2023-10-27,S10,Furniture,247.28,10,4015.78,0,27.2,257.79,29
2023-10-28,S06,Groceries,100.69,0,644.31,0,16.3,94.9,26
2023-10-29,S07,Sports,96.29,20,1816.7,0,27.5,94.44,7
2023-10-30,S02,Clothing,135.24,20,1315.53,0,32.0,135.23,3
2023-10-31,S07,Groceries,455.3,0,2145.28,0,12.6,440.7,24
2023-11-01,S02,Electronics,313.45,0,2570.0,1,22.8,284.44,34
2023-11-02,S08,Groceries,388.32,10,1643.84,1,33.5,354.1,24
2023-11-03,S04,Sports,98.08,10,2724.91,1,22.9,89.64,21
2023-11-04,S03,Furniture,490.87,5,3878.92,1,32.8,466.58,55
2023-11-05,S10,Sports,348.81,5,864.22,1,23.9,379.15,31
2023-11-06,S10,Sports,39.82,0,3228.81,1,21.1,43.36,46
2023-11-07,S01,Groceries,121.43,25,550.69,1,22.3,115.95,5
2023-11-08,S08,Sports,439.03,5,3909.45,1,13.7,397.52,37
2023-11-09,S01,Sports,265.22,15,139.73,1,10.7,276.46,12
2023-11-10,S06,Clothing,45.45,15,3892.75,0,16.9,47.99,39
2023-11-11,S06,Electronics,383.85,25,3398.57,0,34.6,388.17,19
2023-11-12,S06,Electronics,311.87,5,2558.4,0,12.6,303.11,27
2023-11-13,S06,Groceries,34.82,0,4595.49,0,35.8,32.51,46
2023-11-14,S08,Electronics,239.22,25,4773.47,0,13.6,237.92,28
2023-11-15,S09,Clothing,383.94,0,1474.72,0,19.2,394.28,26
2023-11-16,S09,Electronics,92.92,5,2403.67,0,15.8,101.18,36
2023-11-17,S01,Electronics,448.19,25,2488.08,0,32.5,480.02,13
2023-11-18,S10,Furniture,413.81,10,3078.87,0,19.0,380.64,20
2023-11-19,S05,Electronics,33.92,5,2394.76,0,13.4,34.9,28
2023-11-20,S07,Groceries,261.97,5,4068.67,0,20.0,267.29,39
2023-11-21,S08,Groceries,459.69,20,4631.48,0,30.7,494.7,33
2023-11-22,S02,Clothing,170.61,0,1868.79,0,11.6,175.81,41
2023-11-23,S09,Groceries,198.34,20,3241.0,0,23.4,201.2,33
2023-11-24,S07,Sports,305.41,0,1136.45,0,17.6,280.56,34
2023-11-25,S07,Clothing,254.17,5,4901.18,0,27.4,279.45,45
2023-11-26,S08,Electronics,384.31,10,1399.34,0,20.5,374.37,26
2023-11-27,S02,Groceries,87.76,15,297.0,0,19.1,87.76,11
2023-11-28,S07,Electronics,83.92,20,2340.13,0,12.9,84.19,8
2023-11-29,S04,Furniture,366.33,5,2245.98,0,10.2,331.71,32
2023-11-30,S08,Furniture,472.7,20,1034.04,0,33.9,441.6,12
2023-12-01,S08,Furniture,183.32,0,4414.19,1,14.9,188.21,47
2023-12-02,S03,Groceries,84.69,5,515.42,1,33.8,84.17,21
2023-12-03,S02,Clothing,77.86,15,3617.59,1,25.9,80.71,32
2023-12-04,S10,Furniture,485.08,0,966.69,1,29.4,474.9,21
2023-12-05,S07,Furniture,240.57,15,174.01,1,29.4,237.06,12
2023-12-06,S02,Groceries,47.14,25,1751.67,1,21.1,43.98,1
2023-12-07,S08,Groceries,449.22,0,4770.07,1,14.7,470.99,47
2023-12-08,S08,Sports,193.51,15,593.46,1,12.2,205.82,14
2023-12-09,S08,Sports,28.42,5,1063.36,1,19.8,25.89,19
2023-12-10,S10,Electronics,349.46,10,3459.0,0,31.8,327.5,34
2023-12-11,S08,Electronics,104.74,10,2085.74,0,25.5,113.21,15
2023-12-12,S08,Groceries,482.12,10,727.49,0,26.8,480.87,20
2023-12-13,S06,Clothing,67.43,20,3426.88,0,26.9,64.19,22
2023-12-14,S06,Groceries,196.58,0,4913.01,0,10.8,180.13,48
2023-12-15,S06,Groceries,441.9,15,4329.58,0,18.7,453.4,31
2023-12-16,S07,Groceries,64.19,5,3883.31,0,14.6,60.11,30
2023-12-17,S07,Electronics,85.91,20,922.32,0,21.8,78.49,5
2023-12-18,S04,Sports,429.1,0,2307.05,0,17.3,447.86,48
2023-12-19,S08,Groceries,329.0,25,2992.6,0,35.6,307.0,15
2023-12-20,S05,Clothing,375.53,5,2893.98,0,37.2,356.48,42
2023-12-21,S04,Electronics,384.13,0,2539.6,0,35.5,351.87,38
2023-12-22,S10,Electronics,464.42,5,708.95,0,10.9,450.19,23
2023-12-23,S04,Sports,165.61,20,1711.81,0,21.4,150.82,12
2023-12-24,S10,Clothing,144.99,10,2501.3,0,11.1,154.87,25
2023-12-25,S06,Furniture,375.33,0,2217.29,0,19.6,341.43,41
2023-12-26,S04,Clothing,445.39,15,4697.56,0,20.5,450.31,34
2023-12-27,S09,Sports,337.4,10,3057.11,0,30.1,320.36,34
2023-12-28,S01,Electronics,434.55,25,3705.41,0,14.6,472.27,13
2023-12-29,S06,Furniture,154.47,5,2107.69,0,23.1,160.25,36
2023-12-30,S01,Groceries,256.76,20,2047.41,0,14.5,233.66,13
2023-12-31,S03,Clothing,390.02,15,3591.43,0,21.1,360.98,28
2024-01-01,S01,Electronics,358.37,10,1021.88,0,27.1,338.56,28
2024-01-02,S07,Clothing,237.17,25,2409.58,0,36.3,248.07,15
2024-01-03,S04,Furniture,55.19,0,1347.44,0,20.6,58.96,26
2024-01-04,S07,Clothing,162.31,15,2608.34,0,17.6,165.82,30
2024-01-05,S02,Furniture,182.22,25,1009.74,0,24.6,196.91,5
2024-01-06,S02,Sports,452.72,25,1496.27,0,16.7,420.85,7
2024-01-07,S05,Furniture,188.53,5,715.64,0,13.4,170.59,28
2024-01-08,S08,Sports,208.72,0,4497.95,0,14.3,218.47,36
2024-01-09,S08,Groceries,496.08,5,1227.02,0,17.3,505.68,20
2024-01-10,S03,Clothing,477.91,15,4607.64,0,23.3,524.66,38
2024-01-11,S03,Clothing,46.3,5,2747.47,0,28.9,47.43,32
2024-01-12,S01,Sports,172.09,20,3445.32,0,20.0,181.24,20
2024-01-13,S09,Electronics,332.87,0,3008.98,0,27.2,353.21,48
2024-01-14,S06,Sports,256.09,20,3456.28,0,23.6,272.22,23
2024-01-15,S03,Sports,262.85,25,781.77,0,17.8,252.05,8
2024-01-16,S10,Groceries,322.62,20,3472.68,0,16.4,338.74,25
2024-01-17,S05,Clothing,24.11,10,1213.76,0,36.0,23.93,24
2024-01-18,S09,Electronics,103.92,15,1888.11,0,31.8,110.28,23
2024-01-19,S10,Furniture,180.54,5,273.37,0,29.1,193.28,20
2024-01-20,S01,Electronics,488.17,15,1652.17,0,23.1,536.16,9
2024-01-21,S05,Furniture,41.79,0,4843.41,0,36.1,40.67,50
2024-01-22,S02,Furniture,320.08,20,1609.26,0,36.8,297.19,12
2024-01-23,S02,Clothing,421.76,10,3163.2,0,33.0,439.79,34
2024-01-24,S07,Clothing,188.4,20,3283.99,0,14.1,181.4,10
2024-01-25,S09,Clothing,339.15,15,2121.08,0,32.1,338.65,27
2024-01-26,S03,Furniture,54.26,15,4211.15,0,12.4,56.6,26
2024-01-27,S01,Furniture,34.24,15,1630.1,0,27.0,31.14,19
2024-01-28,S06,Sports,313.89,10,1373.15,0,22.5,338.33,15
2024-01-29,S05,Furniture,220.87,0,1592.52,0,23.8,226.65,22
2024-01-30,S06,Clothing,387.15,20,3301.59,0,14.3,367.63,18
2024-01-31,S01,Furniture,43.69,20,3894.87,0,20.2,44.08,27
2024-02-01,S03,Electronics,321.47,15,4021.93,0,30.5,338.22,28
2024-02-02,S02,Furniture,340.89,10,2516.97,0,11.0,317.46,31
2024-02-03,S06,Clothing,158.48,20,2106.67,0,24.5,156.6,10
2024-02-04,S05,Sports,302.71,20,3172.13,0,21.1,330.87,24
2024-02-05,S03,Clothing,62.55,15,2111.72,0,18.6,58.21,14
2024-02-06,S10,Furniture,283.58,0,4116.76,0,14.8,311.46,37
2024-02-07,S04,Sports,181.96,10,3027.96,0,23.6,164.87,35
2024-02-08,S02,Sports,373.75,25,2072.34,0,12.1,353.6,14
2024-02-09,S09,Clothing,259.97,25,1058.28,0,36.6,243.19,1
2024-02-10,S10,Sports,115.22,20,2657.63,0,38.0,105.28,15
2024-02-11,S09,Clothing,126.33,5,160.38,0,17.3,138.1,20
2024-02-12,S04,Sports,426.95,10,2483.32,0,17.2,421.51,23
2024-02-13,S08,Electronics,461.43,5,2907.83,0,14.0,479.73,31
2024-02-14,S09,Groceries,356.03,25,1379.83,0,24.2,327.72,5
2024-02-15,S04,Sports,140.73,5,1393.16,0,14.7,130.81,18
2024-02-16,S03,Furniture,297.0,15,4386.05,0,11.7,267.53,31
2024-02-17,S07,Sports,33.03,0,1898.21,0,14.6,30.28,35
2024-02-18,S09,Clothing,140.37,15,3323.81,0,12.1,152.68,33
2024-02-19,S04,Clothing,386.56,15,3921.52,0,11.5,372.72,22
2024-02-20,S02,Groceries,20.38,5,2323.22,0,35.0,19.79,33
2024-02-21,S10,Clothing,248.4,0,2821.97,0,19.7,261.31,31
2024-02-22,S02,Furniture,401.92,5,3430.27,0,37.5,375.32,41
2024-02-23,S04,Groceries,88.55,10,850.73,0,16.7,91.4,26
2024-02-24,S04,Clothing,414.93,25,3149.76,0,22.5,378.93,14
2024-02-25,S01,Clothing,33.16,0,1879.41,0,33.3,32.49,35
2024-02-26,S01,Electronics,98.42,25,3820.35,0,28.5,100.13,23
